loss,val_loss
0.0011629523942247033,0.00018752254254650325
0.001130971941165626,0.00011159735731780529
0.0010799693409353495,0.00014725103392265737
0.001094718580134213,0.00011106449528597295
0.0010834245476871729,0.00017988221952691674
0.0010785110061988235,0.00012103462358936667
0.0010715960524976254,0.00011144836025778204
0.0010745208710432053,0.00020738330204039812
0.0010645678266882896,0.00012135886208852753
